text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
"LINK sumpahhh tadinya minum vit d tuh jarang"" eh lihat video tiktok ini jadi rajin dan ngaruhh 😭😭😭😭🥹",1,0,0,0,0,0,0,1
"jarang makan, sekalinya makan pgn muntah bgt😢",0,0,0,0,1,1,0,0
semenjak puasa jarang makan gorengan dan manis2 karna diet. hasilnya beneran muka jd lebih cerah😭 masyaAllahh✨,1,1,0,0,0,0,0,1
"Kalo udah mulai kuliah lagi kayak gini, nugas elit tapi hiburan sulit. Ngedrakor udah jarang. Scroll tiktok masih tetep tertekan. Makan gak enak. Ditambah dunia perkpopanku yang mulai tenggelam 😭 LINK",0,0,0,0,1,0,0,0
MANIS BANGET. Gw minum manis aja jarang.. es campur pas buka juga sama tuh.. manis banget😭😭,1,0,0,0,0,0,0,0
@USER Iyaaaa skrg udh jarang banget dan hampir gaada. Padahal dulu kalo beli makan srg bgt harga totalnya malah dibawah harga menu nya 😭,0,0,0,0,1,0,0,0
"Tapi demi apapun black lattenya enak bangettt! Setahun terakhir udah jarang minum kopi lagi semenjak asam lambung, dan pas minum ini bener2 kangen ngopi nya terobatiii😭👍 LINK",1,1,0,0,0,0,0,1
"@USER dari google, soalnya aku jarang banget foto makanan 😔 Kalau kakak sendiri makanan favorit buat berbukanya apa nih? Jadi penasaran 😌 hehe thanks giveawaynya kak! Semoga bismillahku menjadi Alhamdulillah 🤩🤩🤩🤩",1,1,0,1,0,0,0,1
"Setelah sekian periode makan barengnya banyakan real-time mulu, jadi jarang ada konten update list ini: Random bgt naspad subuh subuh. 😅👍🏻 LINK",1,1,0,0,0,0,0,0
@USER @USER SAMAAA KAK HAHA jarang minum bangett tapi jarang haus jadi pas puasa biasa aja😭,1,0,0,0,0,0,0,0
"5 fakta ga penting tentang aku: 1. Gak suka makanan lembek. 2. Sering sleepy text, dan jarang begadang. 3. Suka nulis tapi lagi kena writer’s block. 4. Makan apapun yang pedes. 5. Penakut level MAXXXXXX. 👍🏻 LINK",0,0,1,0,0,0,0,0
"Kata ""Mami"" sementara jangan minum Kopi karna jarang makan nanti kurus mulai sekarang mimi susu aja biar gemuk ya nak...🤭 LINK",1,1,0,0,0,0,0,0
"@USER Jarang pegang. Transportasi pake ojek online, beli makanan d pinggir jalan sdh banyak pake Qris, kalo pun butuh tinggal mnta OB- trus transfer duit ke dia.😃 *OB bnyk duit cash krn nyambi jualan minuman jg.",1,1,0,0,0,0,0,1
"@USER @USER Jarang ayeuna mah bun, waktu itu aya nu ngawartosan cenah anjeuna minuman wae teh pucuk jadi aya penyakit gula😭 jadi sieun bun",0,0,1,0,1,0,0,0
Nama sndiri kyknya Soalnya namaku lmyn jarang (krn itu namaku jd sering d pake kalau mau reservasi restoran alias antrian��👍) LINK,1,1,0,0,0,0,0,0
"Berangkat subuh, dikantor jarang megang hp, istirahat dipake makan sambil nntn yutub, pulang udh gelap, sampe rumah mandi trs main ml, tidur. Sabtu masuk. Repeat. Yuk tebak yuk jodohnya jalur apaa 🙂",1,0,0,0,0,0,0,0
"@USER @USER Naaah, ditmptku klo lg bnyk kiriman makanan selalu ku oper ke pak satpam, tukang sapu dkk. Malah jarang ke tetangga. Kadang nyampe ke kos2an sepupu yg se kota pula 😘",1,1,0,0,0,0,0,0
jarang minum pop ice 😔😔 LINK,0,0,0,0,1,0,0,0
"Anything makanan perisa pandan totally suka. Kek sponge pandan, bahulu pandan, roti pandan, kuih lopes apa-apa jelah yang pandan. Give me, jarang tolak. 🤣",1,1,0,0,0,0,0,1
"Dipikir2 terakhir gym waktu kenal cewe yg dulu kukira rumah😂 🫠Skrng badan kurus ga aturan, jam tidur rusak, makan jarang🥲🥲 Ba'da lebaran wajib gym lgi gess🫠 minum kapsul gedegede lgi🫠 gppa mangaats gess🔥 LINK",1,0,0,0,0,0,0,1
katanya dah jarang minum susu pisang lagi guk😔 LINK,0,0,0,0,1,0,0,0
"@USER lucunya, seingetku jarang ada makanan di rumah😂 adekku kalau jajan gak banyak, sekali abis, karena ya cuma misal ciki sebungkus",1,0,0,0,0,0,0,0
Anjir gue turun 3 kg gara-gara depresot jarang makan😃,1,0,0,0,0,0,0,1
"Minum obat kelupaan trs, makan jarang👍🏻",1,0,0,0,0,0,0,0
mau ikutan testimoni juga soalnya botolnya gemes n enak dibawa ke mana mana apalagi ngantor PLUS cocok buat orang yg jarang minum kyk gw soalnya gede bgtbgtbgt 🫶🏻 we love U nia LINK LINK,1,1,0,0,0,0,0,1
"Tmi, hari ini bokap nganterin gue balik kekosan. Hshhs makan dulu, mumpung ga terlalu malem tadi otw nya. Jarang-jarang gue begini wkwk padahal dulu gue paling deket sm blio, sejak ngekos jadi ngang ngong 😂 LINK",1,1,0,0,0,0,0,1
"Jarang bagi tips but this one i takleh deny srs banyak gila duit boleh jimat. Lain rasa makanan orang infak/sedekah. Bukan kira orang susah ke kaya, tiap kali i pergi ifar dekat masjid kete mercedes bmw bersepah lek je iftar kat masjid 🤣🤣🤣",1,1,0,1,0,0,0,0
"Doyan, tp skrg udh jarang makan ini soalnya lagi ngurangin makanan yg di goreng-goreng 😭 LINK",0,0,0,0,1,0,0,0
"@USER Stop minum manis. Asli ngaruh banget. Aku tb 164 bb awal 74 sekarang 67. Untuk wo aku jarang sih. Tapi kalo konsisten defkal, perut tetep mengecil kokk 👌🏻",1,1,0,0,0,0,0,0
"Gue yang jarang minum sebelum hamil, disuruh minum 1.5liter setiap 6 jam berasa kayak lg di waterboarding torture 🤣🤣🤣",1,0,0,0,0,0,0,1
"kayaknya.. ibu w juga gini dulu, apalagi w demen bgt ngemil, kayanya w jg jarang sharing sama ibu w kalo w jajan, tp kalo ibu w jajan w gangguin pas makan 🥲🥲🥲 LINK",1,0,0,0,0,0,0,0
@USER YA ALLAHHH ABEEEE😭😭😭😭 agaknya sbb i dh terbiasa minum air desa kot..sbb kt kluang ni jarang jmpa seamaster,0,0,0,0,1,0,0,0
di jakarta jarang makan bakmi tp favoritku adalah bakmi gang kelinci🤩 LINK,1,1,0,0,0,0,0,0
Jarang makan??? TYDAAA KEMANA PERGINYA BABI ASRAMA YANG RENJUN CERITAIN WAKTU ITU? 😭 Adekk... Makan yang banyak dek... LINK,0,0,0,0,1,0,0,0
"sengaja sering makan makanan pedas bahkan tiap hari, sering begadang tiap malam , jarang tidur siang, sering sengaja telat makan karna secapek itu menjadi dewasa pengen balik terus rengkarnasi 😊",1,0,0,0,0,0,0,1
"Terus makanan Tahu Telor itu enak banget menurut gue, comfort food gitu sih buat gue haha, tapi kayaknya jarang yang jual disini🤔",1,1,0,0,0,0,0,0
@USER Alhamdulillaah kuat2 aja.. Dari jaman sma kalau puasa jarang sahur. Kadang cuma minum air putih aja. Yg penting niatnya 😂,1,1,0,0,0,0,0,0
"@USER Buka jarang makan, sahur ga makan 😃",1,0,0,0,0,0,0,0
"@USER Karena istrinya jarang sahur alias sahurnya pas tengah malem. Jadi belio yang nyiapin makanannya tanpa bangunin anak gadisnya ini, bangun-bangun makanan dah anget🫡",1,1,0,0,0,0,0,0
"@USER haha kangenn gaa? aku jarang ngetweet juga sih, kalo ngetweet paling up makanan😭😭",1,0,0,0,0,0,0,0
"akhirnya, memasuki fase dimana liat mie udah eneg gk nafsu makan🤣🥲 padahal bukan yg tiap hari makan mi dan jarang2 bgt haaha",1,0,0,0,0,1,0,0
@USER Yaa itung2 nambah serat buat rangorang yg jarang makan sayur😌,1,1,0,0,0,0,0,0
"Tukang ngajak makan🤝🏻gas diajak makan kmn aja Tp banyakan ngobrol langsung kalo ga tlpn. Jarang chat2an, ini yg terbaru aja wkwkwk, mager scroll lg LINK LINK",1,1,0,0,0,0,0,0
"Bunda masih jarang minum air putih ga nih? Dehidrasi ternyata berbahaya loh bagi ibu hamil😳😣 Berikut bahaya dehidrasi bagi itu hamil, simak sampai habis ya!",0,0,1,0,0,0,0,1
@USER ni aku tanpa treatment gak ganti skincare. cm diet manis2 aja✨(minus aku jarang olahraga dan masih suka begadang) tp Alhamdulillah kulitnya mulus2 aja. Jd di aku triggernya tuh dr makanan 🥲 LINK,1,1,0,0,0,0,0,0
@USER sma juga rutin susu cuma tm 1 sama tm 2 awalan. akhir2 skrg dah jarang soalnya dah mulai doyan makan 😌 sama susah ngatur waktu minum susunya biar nga barengin minum obat,1,1,0,0,0,0,0,0
"Sebagai pecinta ayam yang dah jarang makan ayam, kesel jg liatnya😔 LINK",0,0,0,0,1,0,0,0
"Di bulan puasa gini yg kesiksa yg gapuasa🥲🥲🥲🥲 siang siang gaada makanan, yg jualan jarang, nasi kadng kehabisan blm sempet masak🫠",0,0,0,0,1,0,0,0
"My life : 90 % masak sendiri , 10 % makan kat luar . 10% adalah support peniaga-ii gerai kecil macam yang jual cucuq kodoq, goreng pisang , kuih muih . Selebihnya makan di kedai tu jarang-ii. Pi office pun bawak bekal sendiri🫠",1,1,0,0,0,0,0,0
"aku jarang makan besar, sekalinya makan besar porsinya banyak 👍🏻",1,1,0,0,0,0,0,0
Sampe pada bete karena aku udah jarang bisa diajak cus main atau makan di luar😂 maaf ya ges… hawanya kalo Ramadan tuh pengen pulang ke rumah buru-buru soalnya. Setelah Ramadan yuk cus lagi,1,1,0,0,0,0,0,0
"@USER Baru seminggu puasa gw lgsg radang tenggorokan grgr makan gorengan pdhl minum es malah jarang, alhasil hari ini ga puasa td periksa keklinik😌",0,0,0,0,0,1,0,0
"@USER yahh aku tim teh, jarang banget soalnya minum kopi 😂😂",1,1,0,0,0,0,0,0
"@USER Beda harga, lebih mahal kak 🙂 Beda menu, ada beberapa yang beda dari yang biasa. Ada makanan, snack maksudnya, kalo chatime biasa kan ga ada. Ada banyak tempat duduk, kalo chatime biasa kan ga ada. Ada sih tapi jarang dan dikit.",1,0,0,0,0,0,0,0
"Inilah kombinasi yg bagus dari kerja duduk mulu, jarang minum air putih, jarang makan buah plus sayur dan sering makan pedes. Akhirnya kena ambeien lo mampus😭",0,0,0,0,1,0,0,0
"@USER Mau tinggal di tempat kek gini, jauh dri hiruk pikuk kota tpi klo mau goput keknya susah jarang org jual makanan😭",0,0,0,0,1,0,0,0
Aku jarang banget foto makanan/minuman. Ini aja dah yg beberapa bulan lalu😭🤣 LINK LINK,1,0,0,0,0,0,0,0
Oh saya dah jarang sangat minum air sejuk and now kesannya dah jarang kena tonsils and demam every week 🤟🏼,1,1,0,0,0,0,0,0
"Baru kali ini nemu hidden gem gini,beneran enak 🥲🥲. Padahal selama tinggal di bandung jarang banget nemu makanan bumbunya se-pas ini. Kayak cita rasa sumatra😭😭😭 LINK",1,1,0,1,0,0,0,1
"@USER Jarang ada sisa2 sayur/makanan terbuang sia2, soalnya kalo ada sisa langsung di bikin kompos sama bapak 😁",1,1,0,0,0,0,0,0
akhir-akhir ini jarang makan siang 😵‍💫,0,0,1,0,0,0,0,0
[askrl] gatau kenapa akhir akhir ini aku jarang makan siang 🥺,0,0,0,0,1,0,0,0
"RT @USER : @USER Jarang ada sisa2 sayur/makanan terbuang sia2, soalnya kalo ada sisa langsung di bikin kompos sama bapak 😁",1,1,0,0,0,0,0,0
udah jarang banget minum teh. tapi kalo nyium bau teh buatan rumah tuh jadi tergoda 🥲,1,0,0,0,0,0,0,1
"Memang tiap Ramadan berat maintain atau makin naik, sebab Ramadan lagi banyak pilihan makanan yang jarang jumpa. Bila jumpa, beli, melahap... Jumpa, beli, melahap... 🥴.",1,0,0,0,0,0,0,1
"@USER Belom pernah denger ya ramen master🤔 aku jarang explore makanan juga sih, tapi nanti coba cari deh hshs aku biasanya mam marugame🤤",1,1,0,0,0,0,0,1
"@USER Aku hidup di kampung nder. Tp kmi klo ada hajatan suka ke catering. Tapi tetangga aku ada kok yg masih masak2, cuma sebatas keluarga. Kalo tetangga udah jarang, kadang makanan gampang abis nya 😂",1,0,0,0,0,0,0,0
krn kek kl gua ga setiap hari makan sayur/buah minimal air mineral gua banyak lan TP 😭 makanya gw skrg jarang/gamau minum yang macem macem krn ituh gue merasa gak sehat skli… ya meskipun kadang khilaf jg 😔 tp abis itu merasa bersalah lg,0,0,0,0,1,0,0,0
"Jarang makan di Warteg, jujur… tpi aku setiap ke Warteg mesennya jg beda beda… semuanya enak mah kalo kataku 😂 LINK",1,1,0,0,0,0,0,1
@USER Aku jarang makan krn ga diskon😃,1,0,0,0,0,0,0,0
"Masih dpt jatah hehehe kalo urusan baju lebaran asal gua rajin buletin nastar alias begadang buat pesenan kue 🤣 tp kk ku tipw yg beliin baju atau ajak makan sih, kalo kasih uang jarang malah",1,1,0,0,0,0,0,1
"@USER Jarang makan nasi, males 🤭",1,0,0,0,0,0,0,0
"mumpung bulan puasa, buka / sahur makan semangka enak ya? tp ga jarang kalo beli anyep... 🍉 LINK",1,1,0,0,0,0,0,0
@USER Yaa udah kak juga mersakan apa yang aku rasaiinkan aku juga akhir ini jarang makan makanpun sedikit kaya gak napsu untuk mikirin ini semuaa..🤦🏻😮‍💨,0,0,0,0,1,0,0,0
"@USER aku jarang begini, biasanya minum air hangat aja.. besok-besok aku kompres, ngikutin cara yaya 😔",0,0,0,0,1,0,0,0
gue suka kopi tapi jarang bgt bgt minum kopi sachet krn mager buat 💀 i’d rather buy that 35k kopi di gofood instead of nyeduh sendiri LINK,0,0,0,0,0,0,0,1
gula nya memang dahsyat banyak nya cuman karena aku jarang makan/minum yang manis manis jadi no problem for me 🩷,1,1,0,0,0,0,0,0
"@USER Hobi ku tidur wkwkw.. Dasarnya aku ni pelor (nempel molor), di situasi dan kondisi apapun aku suka tidur😽 hobi yang lain masak tapi jarang ku makan sendiri, sukanya masakin orang lain hehew",1,1,0,0,0,0,0,0
"@USER Iyaa... bikin gak nafsu makan, makanya aku jarang lihat dia, lebih suka nex carlos. 😭",0,0,0,0,1,0,0,0
"Demi nyonya besar yang jarang puol bm makanan, ku rela menahan muak kemacetan ini 😀😀",1,0,0,0,0,0,0,0
"aku jarang makan warteg, tapi makanan warteg enak enak sih.. menurut aku perkedel sama nasi anget aja udh top😘 LINK",1,1,0,0,0,0,0,0
@USER @USER Oh pantesan.. Tdi aku sempat heran 😲 krn kalo aborsi lgsg di dokter apalagi kasus gini jarang ada diterima. Tapi kalau yg minum obat gitu (jujur bahaya bgt) trus terlanjur keguguran baru dokter mau nanganin krn emergency jg 😔,0,0,1,1,1,0,0,0
@USER Weh kan biasa je hahahah. Sebab dekat sana jarang ada makanan camtu kot 😂😂,1,1,0,0,0,0,0,0
"@USER @USER kek kenceng bgt gitu gasii kak?😭 Ah aku makin was was, apalagi aku anak kos juga jarang bangettt makan sayur sama buah😭",0,0,1,0,1,0,0,0
"@USER @USER mau juga di jajanin makji,, aku non muslim tiap mau beli makan bingung.. mau ngegojek tp mahal ga jarang ada promo ujung""nya makan mie 😵",0,0,0,0,0,0,0,1
"Faktor utama penyebab asam lambung naik tuh, ga cuman soal makanan. Tapi soal apa yang dipikirin juga kan? Ini beneran asam lambung ku naek lagi, mau mam sahur gamasuk nasi nya malah mual🤮 pdhal aku makan yang pedes jarang juga",0,0,0,0,1,1,0,0
"@USER @USER @USER Tp jujur makanan pilihan cing abdel jarang ada yg ""ga enak"" soalnya pernah cobain salah satunya🤣🤣🤣",1,1,0,0,0,0,0,0
"@USER Alhamdulillah kuatt. Hari2 biasa juga jarang makan soalnya. Tpi tetep kerasa lapernyaa, sampe gemeter tangan 🫠",1,1,0,0,0,0,0,0
"@USER @USER sma banget wkwkwk. jarang makan di tempat fancy, sekalinya nyoba dan ngrasa ga enak makanannya, lgsg mikir, apa gw yg lidahnya emperan apa gmn ya. jd bingung sendiri 😂",1,0,0,0,0,1,0,0
"@USER Pernastaran dan perkastengelan wajib ada di lebaran ku om.. Meskipun jarang ada tamu, selalu bikin dikit2 buat di makan sendiri biar makin sahih lebarannya.. Terima kasih banyak om 🙏🙏🙏 LINK",1,1,0,0,0,0,0,1
@USER Si mba ini th dl ad gosipny ktny klo makan dimuntahin 🤔 Jd th entah knp di vid dia jarang bngd diliatin dia nelen makanan yg ud dimasukkin ke mulut... Mkny kek hbis makan bnyk afterny th perutny tetep flat...,0,0,0,0,0,1,0,0
"kalau saya review makanan, which is biasanya akan saya share di sini atau IG dan belakangan baru di tiktok. biasanya karena personal interest, riset sendiri atau nanya warga lokal setempat. jarang yang ambil referensi dari food vlogger. 😬",0,1,0,0,0,0,0,0
"@USER puasa koo, aku udh biasa jarang makan jadi gapapaa 😻 makasii ud perhatian olaa 💗💗",1,1,0,0,0,0,0,0
kemaren ak bnyak bgt makan gorengan di rumah teman... karena tau kalau di kos ak jarang makan🗿🗿,1,1,0,0,0,0,0,0
@USER ehehehe din:)) ak suka anyeng-anyengan wkwkwkwk juga jarang minum air putih seringnya teh botol 🙂🙏🏻,1,1,0,0,0,0,0,0
kalian skrg udh pada mulai jarang makan siang ga si? 😞😞 LINK,0,0,0,0,1,0,0,0
"punya kaka dan adik cewe, dari kecil kita jarang bgt berantem. berantem pun biasanya karena aku ngabisin makanan kaka/adik atau rebutan tidur sama ibu😂😂 LINK",1,1,0,0,0,0,0,0
Gilaaa di myeongdong topokki play kick it blackpink 😭😭😭 jarang bgt restoran yg tau lagu bside ini,1,1,0,1,0,0,0,0
"@USER Gue ngekos malah sehat walafiat, klo di rumah malah langganan radang dan bapil😭 ya gmn ya di kos jarang jajan dan makan ini itu, beda klo di rumah banyak jajanan asal maplok😭",0,0,0,0,1,0,0,0
@USER Gw jarang sarapan tp kalo makan siang harus nasi😭 belom lagi cemilannya. Kalo makan kaya si Bella bisa² masuk RS gw🤣,1,0,0,0,0,0,0,0
@USER Banyak makan kuaci.... Gigi jadi jarang.... 🤣😁😀😂,1,0,0,0,0,0,0,0
"Baru tau ternyata anak dkv sekarang jarang ngeprint, pantes pada gatau jenis2 kertas &amp; print shop yg bagus. KOK GW DULU NGEPRINT MULU YA AMPE KEK MAU MAKAN KERTAS SAKING ABIS DUITNYA BUAT NGEPRINT??? 🥲",0,0,0,0,1,0,0,0
"@USER Alhamdulillah aku nafsu aja, karena jarang makan nasi pas buka, cuma ngemil sampe kenyang banget, otomatis sahur laper😭",1,0,0,0,0,0,0,0
"@USER Legend food vloger cmn ria sw, isi yt nya pun lbh berbobot tntang sejarang makanan dn negara/kota yg dia kunjungi bkn cmn makan pedes yg membabi buta🫣🫢☺️",1,1,0,0,0,0,0,0
"teringin nak belanja member2 rapat makan2 sedap sekali-sekala tapi tu ah, gaji gue tak besar, family gue pun jarang sekali gue belanja makan 🤧",0,0,0,0,1,0,0,0
"@USER For now sebab mak ayah duduk rumah i, so mmg makan kat rumah lagi jimat. Mak masak😂 kalau duduk sorg dulu mmg jarang masak, sebab penat kerja long hours. Haha. Jimat jatuh no 2.",1,1,0,0,0,0,0,0
Ada ke habis duit untuk biskut raya? Rumah aku jarang beli biskut raya sebab takde orang makan weh🤣🤣🤣. Beli untuk raya tahun ni. Raya tahun depan ada lagi. Selalu buat cornflakes dan biskut arab je. Sbb tu je yg makan😂,1,0,0,0,0,0,0,0
@USER @USER Haah bukan makanan kelate/ganu sbb tu jarang jumpa. Ayam sedap! Kalau buat tu siap la menambah nasi. Favourite😂,1,1,0,0,0,0,0,0
"masa awal puasa ibu masak ketam lemak cili api , paling jarang lah makan ketam...ada rezki dapat ketam murah kt tesco, sekor rm5 je 🥲👍🏻 LINK",1,1,0,0,0,0,0,1
"Mau sixpack gimana, kalo jarang olahraga, terus makan nya aja masih nasi goreng, mie gacoan, nasi padang, ayam gerek 🔁😵‍💫",0,0,0,0,0,1,0,0
"@USER Engga akhir2 ini aku jarang makan juga sih, sahur vit.c doang kuat😁",1,0,0,0,0,0,0,0
@USER @USER kaga samsek kak aowkwkw karena pas puasa jarang makan sama nyemil😭😭,0,0,0,0,1,0,0,0
"Salma: Openingnya duh 😍 nah jarang2 nih dia nyanyi power ballad, dan ga mengecewakan. Improv pas, feel dpt. Keliatan sih, high belting bukan makanan dia (atau dia mezzo?), tp untungnya dia jarang maksain nyanyi di luar comfortable range.",1,1,0,0,0,0,0,1
@USER WKWKWKWKW tmi bgt aku emg punya hipertensi jadi jarang makan rendang 😔,0,0,0,0,1,0,0,0
"Kalo di rmh masak ikan jarang aku makan karna males nyubitinnya, kadang teteh atau mmh bantu misahin tulangnya😂 ya terima2 aja toh bkn aku yg minta wkwk",1,0,0,0,0,0,0,0
@USER Wkwk udh jarang makan mie instan bang 🤣 syukur nasi ama sayur aja sih yg bikin kenyang,1,1,0,0,0,0,0,0
"@USER 🤣🤣🤣🤣🤣🤣 Iya kak Hahahahaha Ya gitu. Aku emg jarang minum es. Belum tentu 1 ato 2 bulan q minum es. Bs d bilang, satu tahun paling minum es g ada 5 ato 6 kali 🤣🤣🤣🤣",1,1,0,0,0,0,0,0
"@USER Ga minat, aku jarang minum es. Prefer aqua ☺🙏🏻",1,1,0,0,0,0,0,0
"udah puasa, jarang makan pula 🥹 LINK",0,0,0,0,0,0,0,1
@USER kalo jajan makanan si gue jarang sampe kalap gitu. abisin ye jajanan lu semua nanti🥰,1,1,0,0,0,0,0,0
"Jarang makan sahur, tiap buka selalu dibates, misal ada bala-bala makannya cukup sepotong aja. Teh manis cukup segelas. Nasi sedikit aja. Demi apa? Demi menyentuh BB 5x lagiii 😂😂",1,0,0,0,0,0,0,0
"teringin pulak bila tertengok iklan nasi kandar walaupun jarang skali nk makan.. tp nasi kandar bwh pokok kat car park subes tu sedap juga..nk pergi haritu dh nk posa, ni x tau dia ada juai kat mana bulan posa.. lps raya la kita cari🫣",1,1,0,0,0,0,0,1
mie di bln april bcs jarang makan mie👍 LINK,1,0,0,0,0,0,0,0
"pulkam sendiri sebelum keluarga ikut pulkam tuh kayaaa😻😻😻gua disini disuruh makan mulu padahal di rumah jarang makan. trs tbtb dimasakin ikan lele, tapi masalahnya GUA GA DOYAN😭ini gmn nolaknya yaa???tapi gua gaenak bgt mau nolak tp gmn y😭😭😭😭😭😭😭😭😭😭",1,0,0,0,1,1,0,0
"@USER bagiii, jarang tauu ada yg jualan minuman kek gtu 😭",0,0,0,0,1,0,0,0
Pdhl aslinya gue jarang bgt mau minum obat. Tp sejak ngelahirin gue minum semua yg dikasih krn mode !!help me!! 😂,1,1,0,0,0,0,0,0
@USER @USER @USER aku yg jarang bgt minum jus 😁😁,1,0,0,0,0,0,0,0
"aslinya sih aku emang kalo makan gk banyak sih, jarang nambah juga, karena lagi diet😂🤣",1,1,0,0,0,0,0,0
"Emak gua udah jarang banget masak tempe orek, sekali masak dan makan lagi huahh surga duniaaaa🫶🏻",1,1,0,1,0,0,0,0
"@USER hooo ⸻ kamu kebayang enggak, sih, kalau whole cake island beneran ada 😔 aku mau makan cokelat sepuasnya di sana ☝️😢🤤 aku ngikutin current chapters di manga, nih, hihihi. kalau anime aku jarang nonton karena mataku gampang pegel 😵😵😵",1,1,0,1,0,0,0,1
"Gue yang belom pernah cuma disebut nama doang, karena gue jarang ikut live. AKU BOCIL REPLAY ☝ Tapi kalo soal di-pin komen 😎 Di-like mah sudah makanan sehari-hari. Dibales juga pernah 🤝",1,1,0,0,0,0,0,0
Pantes ya kalo lebaran mie ayam sama bakso itu rame. Makanan yang jarang dimakan pas buka puasa. 😂😂😂😂 pada kangen,1,1,0,0,0,0,0,0
"@USER Tergantung, since makanan dekat kos jarang ada yg sehat dan enak.. jadi lebih baik masak sendiri kalo lagi mau makan 'sehat' wkwkek kek bisa masak aja 🤣",1,1,0,0,0,0,0,0
"@USER di supermarket, ada semua. di indomaret, ga, cuma ayamnya aja 🤔 kamu bilang gitu, jadi curiga akunya. kamu jarang makan sayur kah........ 🧐",0,0,0,0,0,0,0,1
"Oh ini, ya 11 12 kek rave sih, cuma ini jarang lemot tapi ya gue ada dc jadi prefer dc aja biar ga makan ruang hp☝️ LINK",0,0,0,0,0,0,0,1
"Jadi kangen masa-masa Paleolitikum gasi...😔😔Masa gaada teknologi, kalau ngobrol cuman sempakan kulit hewan depan api unggun sambil makan daging..temen"" yang sama-sama jarang mandi (sportif banget) What a good life",0,0,0,0,1,0,0,0
"@USER ya gpp, saya minum pakai es ... sangat sangat jarang biasanya air putih hangat atau teh panas ... ini hari gak tahu pengen pakai es 🙏 segala jenis minuman kemasan sdh 2thn ini gak pernah ... apalagi yg soda sdh 7 thn gak pernah minum lagi",1,0,0,0,0,0,0,1
"makan enak story, makan di restoran story, nongkrong di coffeshop difoto coffee nya jadiin story+di sampingnya ada roko sama korek. yaaa nama nya jg jarang kek gitu🤭",1,1,0,0,0,0,0,0
"Pi domino mesti akan kata, nak pizza rasa macam nasi goreng kampung 🤣🤣🤣 abang domino tu gelak. Sejak domino ada, jarang dah singgah pizza hut sebab domino rasa macam makanan melayu hahahahhaha LINK",1,1,0,0,0,0,0,0
selama puasa gw jarang bgttt minum es atau minuman dingin😂,1,0,0,0,0,0,0,0
"Aku jarang bgt makan yg over pedes, junkfood burger, mie etc atau minuman manis, jadi emang gak pernah tertarik🤣 liatnya aja udh eneg sama ngilu duluan Padahal cuma liat LINK",0,0,0,0,0,1,0,0
"@USER Gak suka😭 aku ngerasa kek manis banget, jarang minum sirup☝🏻",1,0,0,0,0,0,0,0
ngakak lagi karna si Hoshi nyuruh Eisa meditasi lagi karna Eisa udah jarang meditasi minum teh 😭😭😭😭😭😭😭 terus pas Joshua lagi ceritain yg Eisa sblm mulai itu juga ngakak bgt grgr ngeliat ekspresi mukanya Shua 😭😭😭😭😭😭😭,1,1,0,0,1,0,0,0
"@USER Iyaa la gede, entar abayu fotoin klo abayu lagi makan baso 👍 Engga la, malah kata abayu lebih enak pake telor puyuh tp disini jarang 🥲 Telor puyuh mah direbus langsung dimakan aja enak Lalala, suka telor puyuh kah?",1,0,0,0,0,0,0,0
BASRENG SBNERNYA TUH ENAAKKKK tp kadang kalo abis makan jd suka bau mulut pas udahannya😭😭😭😭😭 mangkanya gw jarang makan ini pdhal enak LINK,1,0,0,0,1,1,0,0
@USER Kalau aku minum sih ndeeer! Dah jarang mesen es teh manis atau apapun yang manis. Sesekali okelah. Tapi aku sekarang lebih suka air es ❤,1,1,0,0,0,0,0,0
"Yg bikin susah tuh pas jajan permicinan dan pedes² 😭😭 sebulan bisa 2-3x siih... Minuman manis ya sangat jarang, lebih pro air putih LINK",0,0,0,0,1,0,0,0
sebagai org yg jarang makan kecap setuju banget!! sampe klo di rumah bkin makanan pake kecap mak gue bilang “tumben pake kecap” 🥲 LINK,1,1,0,0,0,0,0,0
@USER “km kurus bgt jarang makan?” ☺️🥊,1,0,0,0,0,0,0,0
AKU JG MAU PUNYA PONAKAN BIAR ADA YANG MAKAN MASAKAN AKU KYK GINI😭🙏🏻 soalnya keluarga aku jarang di rumah jd masak ya dimakan sendiri LINK,1,1,0,0,0,0,0,0
@USER @USER Wish Ramadhan aku bisa makan bareng keluarga dihari raya.. secara kalo hari biasa jarang banget ketemu karena urusan masing2 jadi makan bareng tuh kesempatan yang langka banget buat akuuu 🥰,1,1,0,0,0,0,0,1
"Kaann kambuh lagi, klo bisa nanti pas buka makan yg banyak okee, klo ada obatnya jangan lupa diminum kegiatan kamu lagi padet kamu malah jarang sahur kan jadi magh, jaga kesehatan zooyy bntr lagi lebaran okee @USER 💗💗",1,1,0,0,0,0,0,0
"bener banget, bahkan kalo buka puasa sekarang udah jarang banget makan berat, cuma minum sama makan jajanan dikit doang aja kenyangnya sampe sahur 😭 LINK",0,0,0,0,1,0,0,0
"@USER That's why jarang banget ke RM Padang kalo enggak kepepet banget. Gue mending makan masakan nyokap di rumah (kecuali rendang yg bikinnya PR bgt, nyokap mending beli jadi) 😂",1,0,0,0,0,0,0,1
"Love u mom and dad. Anaknya yang jarang bgt buka di rumah ini, sekalinya iftar together, langsung dikasi makan enak🥹🥹",1,1,0,0,0,0,0,1
